id,status,maxEntryPerUser,nftAddress,nftId,winner,extractedNumber,raisedInWei,raisedInEther,platformPercentage,requiredNFT,totalEntries,cancellingDate
246,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","1732","0xc0ea3f7a901F43986D47FEE528613eA77bB253A0","8","328000000000000000","0.328","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
247,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","5715","0xd1CeF84b84e6d9e024DE875D8242193e1B2Ac97e","9","248000000000000000","0.248","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
248,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","5968","0x07B9a57C10e9f0B74B9E64f2f5454556894B1D2c","2","264000000000000000","0.264","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
249,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","7690","0x56804366e7102541DA8A3c9af6eC98eCc06EF7e7","15","312000000000000000","0.312","0","0x0000000000000000000000000000000000000000","44","fine non impostata"
250,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","5260","0xB4047EB6707aa777746042cEB1D42D6eE3d7845e","28","344000000000000000","0.344","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
251,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","1461","0x3e833E03732519CFc9a780efCE2E6FB43D645f6A","52","408000000000000000","0.408","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
252,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3196","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","26","360000000000000000","0.36","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
253,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2330","0x2ce6dD61b5B8c12963B90Dd4014351F374d10028","15","304000000000000000","0.304","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
254,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4702","0x0317c78426ADA576A71527A7e9dBF09c25F1DCcB","34","312000000000000000","0.312","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
255,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2240","0x9645B9eCA07cD101B8D663262DF7d19c303F1e45","36","280000000000000000","0.28","0","0x0000000000000000000000000000000000000000","37","fine non impostata"
256,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","18499","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","40","444000000000000000","0.444","0","0x0000000000000000000000000000000000000000","41","fine non impostata"
257,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","1052","0xC7060697Ea913C0B6C45a5C17aAC21f0499004d6","40","884000000000000000","0.884","0","0x0000000000000000000000000000000000000000","76","fine non impostata"
258,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","5764","0x4A6fC4907Faf63939Ff5497E8B173886A5BC6565","36","702000000000000000","0.702","0","0x0000000000000000000000000000000000000000","88","fine non impostata"
259,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4842","0x9d218f087b90c73aDe362e7d3Bc7CBd50145736A","37","1276000000000000000","1.276","0","0x0000000000000000000000000000000000000000","65","fine non impostata"
260,"cancel requested","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","3101","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","5/9/2022, 16:54:37"
261,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","8971","0xdbB1cd197F14AA8423a45FFC2f08C19963960390","1","1675000000000000000","1.675","0","0x0000000000000000000000000000000000000000","77","fine non impostata"
262,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","69551","0xE969492daD509FbF160C30C12C744179fb26e79C","44","2240000000000000000","2.24","0","0x0000000000000000000000000000000000000000","63","fine non impostata"
263,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3595","0x5361942aBBA038FD8b9FaEBa71762076143CAa59","39","400000000000000000","0.4","0","0x0000000000000000000000000000000000000000","55","fine non impostata"
264,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","5441","0x46F82D9d393c9a602277DDaf409594307f21b377","29","806000000000000000","0.806","0","0x0000000000000000000000000000000000000000","70","fine non impostata"
265,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","3869","0xc0ea3f7a901F43986D47FEE528613eA77bB253A0","23","468000000000000000","0.468","0","0x0000000000000000000000000000000000000000","60","fine non impostata"
266,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","41182","0x772b34F2a65aB98B553af21497305dEE3bbDE9e2","23","672000000000000000","0.672","0","0x0000000000000000000000000000000000000000","64","fine non impostata"
267,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","2623","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","17","1550000000000000000","1.55","0","0x0000000000000000000000000000000000000000","69","fine non impostata"
268,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","26742","0x9d218f087b90c73aDe362e7d3Bc7CBd50145736A","26","456000000000000000","0.456","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
269,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","45422","0x642563aA03629754CBC1DF2dE28440Ef4a0574b9","18","528000000000000000","0.528","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
270,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","7354","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","31","754000000000000000","0.754","0","0x0000000000000000000000000000000000000000","65","fine non impostata"
271,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4976","0xA6d873e66874780a03C5Fd7fb86996bb310271bb","1","836000000000000000","0.836","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
272,"cancel requested","50","0x0E32cEE0445413e118b14d02E0409303D338487a","877","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","5/9/2022, 19:35:03"
273,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","5014","0x5d6130cdd65865Ec54a9024b6daaE0B5D5596048","21","702000000000000000","0.702","0","0x0000000000000000000000000000000000000000","87","fine non impostata"
274,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","47321","0xdbDF52dA44A97a497d9B26f93fB664902dE4E4b6","38","408000000000000000","0.408","0","0x0000000000000000000000000000000000000000","39","fine non impostata"
275,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","481","0x9d218f087b90c73aDe362e7d3Bc7CBd50145736A","39","837000000000000000","0.837","0","0x0000000000000000000000000000000000000000","107","fine non impostata"
276,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","33027","0x9d218f087b90c73aDe362e7d3Bc7CBd50145736A","27","432000000000000000","0.432","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
277,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","5446","0x5d6130cdd65865Ec54a9024b6daaE0B5D5596048","32","1001000000000000000","1.001","0","0x0000000000000000000000000000000000000000","88","fine non impostata"
278,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","28489","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","37","444000000000000000","0.444","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
279,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","8598","0x13C25657aA4c79944C9564914401F29c81012595","37","513000000000000000","0.513","0","0x0000000000000000000000000000000000000000","62","fine non impostata"
280,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","9087","0x0317c78426ADA576A71527A7e9dBF09c25F1DCcB","45","702000000000000000","0.702","0","0x0000000000000000000000000000000000000000","89","fine non impostata"
281,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","645","0x02a1C53B12D13dE80ceBe132f16dD0D732f1Ae4B","63","612000000000000000","0.612","0","0x0000000000000000000000000000000000000000","77","fine non impostata"
282,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8416","0x5361942aBBA038FD8b9FaEBa71762076143CAa59","20","748000000000000000","0.748","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
283,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","4034","0x56804366e7102541DA8A3c9af6eC98eCc06EF7e7","6","567000000000000000","0.567","0","0x0000000000000000000000000000000000000000","70","fine non impostata"
284,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","5478","0x603EB98c60E34cE7c9C158B30d355B5a75077631","21","522000000000000000","0.522","0","0x0000000000000000000000000000000000000000","63","fine non impostata"
285,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4423","0x0D2748b5E846C0E51d4903Ca8eB5f5363b5efD88","18","924000000000000000","0.924","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
286,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","6400","0x0317c78426ADA576A71527A7e9dBF09c25F1DCcB","36","468000000000000000","0.468","0","0x0000000000000000000000000000000000000000","57","fine non impostata"
287,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6803","0x5361942aBBA038FD8b9FaEBa71762076143CAa59","43","352000000000000000","0.352","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
288,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","5347","0xe46059e33F74951376d0b9b47CE5f2d9EC8Eae96","17","168000000000000000","0.168","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
289,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4350","0x1E63d050F7d2E75B0BA00388bE74684d3F9785c4","0","232000000000000000","0.232","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
290,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6060","0xC840b7c296B99e5b9cBAFC2BF56a655Aff00F75a","24","792000000000000000","0.792","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
291,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4450","0xC1b987ce9792b8282C356aE0171683096dA17526","6","248000000000000000","0.248","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
292,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6461","0xB4047EB6707aa777746042cEB1D42D6eE3d7845e","29","320000000000000000","0.32","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
293,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3078","0xba56EbcfF901aE9cF6BCF6d7e25046A80BAB0bB9","43","352000000000000000","0.352","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
294,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7309","0x84F2d7Ed9200d8c333C159A467387a155a78Fa6a","14","836000000000000000","0.836","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
295,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","7314","0x4A6fC4907Faf63939Ff5497E8B173886A5BC6565","29","224000000000000000","0.224","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
296,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","1944","0x2a415B168669C132354E4a02c5a3eAE4c8e33b4e","6","288000000000000000","0.288","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
297,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","7737","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","1","192000000000000000","0.192","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
298,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6765","0x99043154DDBee3FE2394a3DFB7d5CB00c192421f","0","704000000000000000","0.704","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
299,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","50508","0x642563aA03629754CBC1DF2dE28440Ef4a0574b9","44","504000000000000000","0.504","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
300,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","10288","0x51ded115A62FA44e8b6A4F96ccCDE1E263bC7334","13","492000000000000000","0.492","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
301,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4960","0x5EC6ae55a54e275AB3ACCc83B4799416De25C4AE","36","360000000000000000","0.36","0","0x0000000000000000000000000000000000000000","49","fine non impostata"
302,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","2340","0x14b6e5f84dA2FEBd85d92Dd9c2d4aA633CC65E30","22","2200000000000000000","2.2","0","0x0000000000000000000000000000000000000000","47","fine non impostata"
303,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","3185","0x13C25657aA4c79944C9564914401F29c81012595","13","2300000000000000000","2.3","0","0x0000000000000000000000000000000000000000","52","fine non impostata"
304,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","1514","0x3Cf88E9dBB857197bAf052F6B84EFF4AcC10DE5a","7","2250000000000000000","2.25","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
305,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","170","0xdbDF52dA44A97a497d9B26f93fB664902dE4E4b6","27","1850000000000000000","1.85","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
306,"cancel requested","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","784","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","5/9/2022, 20:14:02"
307,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","784","0xAdAf51F1E434C446aBc90fFdAF1c3A967e6f2ea1","83","2050000000000000000","2.05","0","0x0000000000000000000000000000000000000000","94","fine non impostata"
308,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","1520","0xC3285C76aC8211c383ebF36f95Dcf908FAD9A38E","23","1475000000000000000","1.475","0","0x0000000000000000000000000000000000000000","67","fine non impostata"
309,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","7128","0x1Ce22C7EC0dBe56a5Aa89FBc7caFACf0D38Cff75","18","1125000000000000000","1.125","0","0x0000000000000000000000000000000000000000","52","fine non impostata"
310,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","2668","0x8aF69db0e66957Ec67128806016Ba7e881719E0E","13","2450000000000000000","2.45","0","0x0000000000000000000000000000000000000000","57","fine non impostata"
311,"ended","50","0x0E32cEE0445413e118b14d02E0409303D338487a","3253","0xD311Db4728345d6C153fb6Ee51F2de64309Bd151","33","2300000000000000000","2.3","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
312,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3172","0x56410799Eea9EB34B7D43B913f6b4982dEc4DCCA","22","462000000000000000","0.462","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
313,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3782","0x0893F444B2D02a70CDD1D27a5e80a1e392Ad10CD","11","572000000000000000","0.572","0","0x0000000000000000000000000000000000000000","27","fine non impostata"
314,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7514","0x229E67eb1a4Db6162cf9AfF478B3e117C682219d","12","770000000000000000","0.77","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
315,"ended","50","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","712","0xea93640c0Df873e769982D26d72548E1a6FD0AA3","27","704000000000000000","0.704","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
316,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","70205","0xe54e9301274c695fF601256BaE12C84B6c6D01dA","27","2360000000000000000","2.36","0","0x0000000000000000000000000000000000000000","66","fine non impostata"
317,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","81259","0xe46059e33F74951376d0b9b47CE5f2d9EC8Eae96","50","2120000000000000000","2.12","0","0x0000000000000000000000000000000000000000","58","fine non impostata"
318,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","72740","0x226048F6B4DC4261C09C775A0f97D0DB69284aa0","40","2520000000000000000","2.52","0","0x0000000000000000000000000000000000000000","71","fine non impostata"
319,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","97622","0x55ecCD591DeB4bb551e779aE2d3a73e3aE598FD5","41","3440000000000000000","3.44","0","0x0000000000000000000000000000000000000000","92","fine non impostata"
320,"ended","50","0x1A92f7381B9F03921564a437210bB9396471050C","5888","0x0ff6d641c9490bC09Ca49442b424a4e8468F887b","124","2175000000000000000","2.175","0","0x0000000000000000000000000000000000000000","163","fine non impostata"
321,"ended","50","0x1A92f7381B9F03921564a437210bB9396471050C","7254","0xe46059e33F74951376d0b9b47CE5f2d9EC8Eae96","162","2625000000000000000","2.625","0","0x0000000000000000000000000000000000000000","199","fine non impostata"
322,"ended","50","0x1A92f7381B9F03921564a437210bB9396471050C","7918","0x50f2eF780e7eBF68460F25A3BC637890C6ab4647","86","3675000000000000000","3.675","0","0x0000000000000000000000000000000000000000","276","fine non impostata"
323,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","9964","0x6dCdf0C31802Ca26A25E166823765E55d3584120","1","468000000000000000","0.468","0","0x0000000000000000000000000000000000000000","59","fine non impostata"
324,"ended","50","0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18","50537","0xbfEfeCc13c3F0EF3C72056957BB526D9a69877af","33","540000000000000000","0.54","0","0x0000000000000000000000000000000000000000","51","fine non impostata"
325,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","7130","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","18","1075000000000000000","1.075","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
326,"cancel requested","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","258","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","8/9/2022, 12:34:36"
327,"ended","50","0x34d85c9CDeB23FA97cb08333b511ac86E1C4E258","48487","0xb5d74F8BDB8AB8bb346e09eD3D09d29495B16849","19","1800000000000000000","1.8","0","0x0000000000000000000000000000000000000000","49","fine non impostata"
328,"ended","50","0x7D8820FA92EB1584636f4F5b8515B5476B75171a","8427","0x2Fb9CDC313368C851b6fd74dd367391A61DdFc63","21","2000000000000000000","2.0","0","0x0000000000000000000000000000000000000000","90","fine non impostata"
329,"ended","100","0x60E4d786628Fea6478F785A6d7e704777c86a7c6","599","0xEeCBa4834ca010C0ced9b2ED8B7050f5229667B8","5377","13642000000000000000","13.642","0","0x0000000000000000000000000000000000000000","6821","fine non impostata"
330,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","258","0xe1eED69EDAB8511E91F5190C8b58B37c1DDcFA8b","30","264000000000000000","0.264","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
331,"cancel requested","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","7311","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","9/9/2022, 12:24:34"
332,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","1652","0x716F2bdf264387EA01194764a9E6e2F06428e9cB","1","123000000000000000","0.123","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
333,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","2118","0x24A101918F1C21346b14E5696825D46d2493A285","2","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
334,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","8660","0xb5762764a082cf29d66eC4c2547E21b7cc00225A","9","48000000000000000","0.048","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
335,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","7376","0xF0DD13706F0dD3371bA3b46EDE9FFC80af6Dd03c","6","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
336,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","9539","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","12","57000000000000000","0.057","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
337,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","3076","0x13cd87c9eD56869a0ABC065B72754EAcb4b7C4Da","6","132000000000000000","0.132","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
338,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","9704","0x0082E9de4b3af7017f766dA7c696b8BF65d921B7","12","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","33","fine non impostata"
339,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","1661","0xB4047EB6707aa777746042cEB1D42D6eE3d7845e","20","99000000000000000","0.099","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
340,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","7032","0xF0DD13706F0dD3371bA3b46EDE9FFC80af6Dd03c","2","66000000000000000","0.066","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
341,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","1402","0xc4d2dCe4eEa91Ef345e5A39b0c37DcC7d02D8AE7","10","48000000000000000","0.048","0","0x0000000000000000000000000000000000000000","16","fine non impostata"
342,"ended","50","0x705B9DBD0D5607BEAFe12E2fB74d64268d3bA35F","1339","0x8a2608F0a6c21cdbb3A2DCF59B2AfB318abCe24D","3","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
343,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","1010","0xbfEfeCc13c3F0EF3C72056957BB526D9a69877af","40","672000000000000000","0.672","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
344,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","7110","0x49954968DED12acC02B57aA5B03840e3b51be5BF","45","756000000000000000","0.756","0","0x0000000000000000000000000000000000000000","59","fine non impostata"
345,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","5441","0xA6d873e66874780a03C5Fd7fb86996bb310271bb","38","672000000000000000","0.672","0","0x0000000000000000000000000000000000000000","54","fine non impostata"
346,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","5180","0xD03386CA0bE3308a295dcb7269Eade35654dcF55","10","574000000000000000","0.574","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
347,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","3671","0x14b6e5f84dA2FEBd85d92Dd9c2d4aA633CC65E30","51","658000000000000000","0.658","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
348,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","7307","0xB4047EB6707aa777746042cEB1D42D6eE3d7845e","35","686000000000000000","0.686","0","0x0000000000000000000000000000000000000000","55","fine non impostata"
349,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","896","0x694F2D336628F651e032dB29bce1814b2B834Fe2","35","546000000000000000","0.546","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
350,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","9348","0x849cccFb4E5B2ab03223cbF4ec7204da4E4DC133","12","504000000000000000","0.504","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
351,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","2554","0xb33147Ea01FbbBB191AFc8EC6B5105b077594023","50","840000000000000000","0.84","0","0x0000000000000000000000000000000000000000","68","fine non impostata"
352,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","2921","0x8ce0d1a7f2d1C54EBcc9D7BAD9439ac2068609f9","18","588000000000000000","0.588","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
353,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","6699","0x5361942aBBA038FD8b9FaEBa71762076143CAa59","17","714000000000000000","0.714","0","0x0000000000000000000000000000000000000000","59","fine non impostata"
354,"ended","50","0x31d45de84fdE2fB36575085e05754a4932DD5170","7247","0xb33147Ea01FbbBB191AFc8EC6B5105b077594023","3","770000000000000000","0.77","0","0x0000000000000000000000000000000000000000","60","fine non impostata"
355,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","4586","0x13C25657aA4c79944C9564914401F29c81012595","38","441000000000000000","0.441","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
356,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","9910","0x603EB98c60E34cE7c9C158B30d355B5a75077631","11","423000000000000000","0.423","0","0x0000000000000000000000000000000000000000","52","fine non impostata"
357,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2758","0xe46059e33F74951376d0b9b47CE5f2d9EC8Eae96","37","477000000000000000","0.477","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
358,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","7359","0x1Ce22C7EC0dBe56a5Aa89FBc7caFACf0D38Cff75","21","405000000000000000","0.405","0","0x0000000000000000000000000000000000000000","52","fine non impostata"
359,"ended","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","5617","0x772b34F2a65aB98B553af21497305dEE3bbDE9e2","13","513000000000000000","0.513","0","0x0000000000000000000000000000000000000000","64","fine non impostata"
360,"cancel requested","50","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2305","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","9/9/2022, 12:41:55"
361,"ended","50","0x1792a96E5668ad7C167ab804a100ce42395Ce54D","6805","0xe46059e33F74951376d0b9b47CE5f2d9EC8Eae96","44","1786000000000000000","1.786","0","0x0000000000000000000000000000000000000000","51","fine non impostata"
362,"ended","50","0x1792a96E5668ad7C167ab804a100ce42395Ce54D","552","0x2Fb9CDC313368C851b6fd74dd367391A61DdFc63","42","2052000000000000000","2.052","0","0x0000000000000000000000000000000000000000","62","fine non impostata"
